name,username,image,date,desc
Azura Syahreza,@azurasyhrza,https://nitter.moomoo.me/pic/profile_images%2F1712098631480999936%2FZGovQED0_bigger.jpg,"Jan 6, 2024 · 11:21 PM UTC","Bogel selalu lupa ya? Makanya pake topi biar enggak panas @iis_lillah 
#nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies Kalau AMIN 
x.com/Metro_TV/status/174330…"
Sinta Nurhayati,@sintanurhayatti,https://nitter.moomoo.me/pic/profile_images%2F1712384722238885888%2FMwpvxiys_bigger.jpg,"Jan 6, 2024 · 11:21 PM UTC","Cuma kekuasaan yang dikejar, tapi kemampuan memimpin kayak apa? Hadeh! @yohandavin 
#nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies Kalau AMIN 
x.com/Metro_TV/status/174330…"
ApriansyahnZidan,@ApriansyhZidan,https://nitter.moomoo.me/pic/profile_images%2F1712102114414235648%2FR-IIpDKA_bigger.jpg,"Jan 6, 2024 · 11:21 PM UTC","Kalo ada ajang pemilihan ""Pemimpin Terburuk"", pasti nama Cak Duren bakalan masuk dalam daftar pertama deh! @amrullahkareem1 
#nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies Kalau AMIN 
x.com/Metro_TV/status/174330…"
Juwita apriani,@juwiitaaprianii,https://nitter.moomoo.me/pic/profile_images%2F1712061143844593664%2Fy8_6d7fN_bigger.jpg,"Jan 6, 2024 · 11:21 PM UTC","Mungkin dia pikir urusan pertahanan negara itu cuma main-main aja, ya? Nggak serius banget sih! @WiyonoHw 
#nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies Kalau AMIN 
x.com/Metro_TV/status/174330…"
Furqon Hakim,@frqnhakim,https://nitter.moomoo.me/pic/profile_images%2F1715541129817731072%2F6B181Yu7_bigger.jpg,"Jan 6, 2024 · 11:21 PM UTC","Gagal paham atau pura-pura bodoh sih Bogel ini? @DidikYanto5 
#nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies Kalau AMIN 
x.com/Metro_TV/status/174330…"
Mak Endang,@e_yumiati,https://nitter.moomoo.me/pic/profile_images%2F1659085951459811328%2FG3Z3HDcy_bigger.jpg,"Jan 6, 2024 · 11:21 PM UTC","Klo emak yg dikasih, emak ambil, milih mah tetep Anies dong, kan akal sehat yg brmain"
fauwzan Haqi,@Fawzanhaqq,https://nitter.moomoo.me/pic/profile_images%2F1712389001041383425%2Fj0bcxlQ4_bigger.jpg,"Jan 6, 2024 · 11:20 PM UTC","Sayang banget energi dan waktu kita habis untuk ngebahas sosok merugikan seperti cak duren ini @iis_syuhada2 
#nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies Kalau AMIN 
x.com/Metro_TV/status/174330…"
Sri Sulastri,@SulastttSrii,https://nitter.moomoo.me/pic/profile_images%2F1712117046639824896%2Fl81GMNhM_bigger.jpg,"Jan 6, 2024 · 11:19 PM UTC","Kayaknya Cak Duren lebih cocok jadi aktor sinetron aja deh daripada jadi pemimpin negara @hammingbirdfly 
#nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies Kalau AMIN 
x.com/Metro_TV/status/174330…"
Firhan Madari,@firhanmadari,https://nitter.moomoo.me/pic/profile_images%2F1712126955691380736%2F0DO23EMt_bigger.jpg,"Jan 6, 2024 · 11:19 PM UTC","Mendingan cari pemimpin baru aja deh, yang lebih paham pentingnya alusista buat pertahanan negara @OrisaOrisi 
#nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies Kalau AMIN 
x.com/Metro_TV/status/174330…"
Ayu Mulyani,@ayumulyaniii,https://nitter.moomoo.me/pic/profile_images%2F1714283268877811712%2FYDchkdnK_bigger.jpg,"Jan 6, 2024 · 11:18 PM UTC","Bagaimana mungkin kita bisa percaya pada sosok pemimpin yang gagal memahami pentingnya alokasi anggaran pertahanan? @JoePhiyo 
#nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies Kalau AMIN 
x.com/kompascom/status/17436…"
Mega ovaliaaswar,@megaovaliaaswr,https://nitter.moomoo.me/pic/profile_images%2F1711687442846400512%2FMGgDXi6W_bigger.jpg,"Jan 6, 2024 · 11:18 PM UTC","Cuma bisa berharap semoga aja negeri ini nggak terus-terusan dirugikan sama sosok yang nggak pantas jadi pemimpin @Prajurit_ndeso 
#nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies Kalau AMIN 
x.com/Metro_TV/status/174330…"
Alppie Luna Bella,@AlppieLunaBella,https://nitter.moomoo.me/pic/profile_images%2F1701895620406243328%2FASrKShuQ_bigger.jpg,"Jan 6, 2024 · 11:18 PM UTC","Dia sudah lama dikenal sebagai pemimpin yang suka dengan kursi kekuasaan @msw_andi 
#nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies Kalau AMIN 
x.com/kompascom/status/17436…"
Hanna Nabilla,@hnnablaz,https://nitter.moomoo.me/pic/profile_images%2F1711663741170073600%2FjAHT_Cns_bigger.jpg,"Jan 6, 2024 · 11:18 PM UTC","Nggak heran sih kalau alusista diabaikan, toh bagi cak duren yang penting posisinya tetap aman @swan_phn 
#nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies Kalau AMIN 
x.com/Metro_TV/status/174330…"
Dila Maharani,@maharanidilaa,https://nitter.moomoo.me/pic/profile_images%2F1712051849011044352%2FdM5QzCjZ_bigger.jpg,"Jan 6, 2024 · 11:18 PM UTC","Jangan sampe deh kita terjebak lagi sama sosok seperti cak duren yang cuma mikirin diri sendiri! @andhikatsu 
#nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies Kalau AMIN 
x.com/Metro_TV/status/174330…"
Wisnu Abraham,@WisnuAbrahmn,https://nitter.moomoo.me/pic/profile_images%2F1714629377663660032%2FdqxhON0Y_bigger.jpg,"Jan 6, 2024 · 11:18 PM UTC","Mengapa wajahnya selalu terlihat gembira ketika meraih kekuasaan? @kellyrudi 
#nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies Kalau AMIN 
x.com/kompascom/status/17436…"
Arga Kusuma,@argakusumaz,https://nitter.moomoo.me/pic/profile_images%2F1712393470860832768%2F2DFd7MZI_bigger.jpg,"Jan 6, 2024 · 11:18 PM UTC","Bener-bener sosok yang tidak konsisten dan nggak bisa dipercaya deh @indriysalamah 
#nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies Kalau AMIN 
x.com/Metro_TV/status/174330…"
Abel Cantika,@abelllkt,https://nitter.moomoo.me/pic/profile_images%2F1714260901841575936%2FlnabK-Im_bigger.jpg,"Jan 6, 2024 · 11:18 PM UTC","Woi Ceper, belajar dong! Pertahanan negara itu penting, bukan cuma kamu doang @borjong_m 
#nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies Kalau AMIN 
x.com/Metro_TV/status/174330…"
Tia aliasantika,@tiaaliasantika4,https://nitter.moomoo.me/pic/profile_images%2F1712840782447792129%2F5U8m294A_bigger.jpg,"Jan 6, 2024 · 11:18 PM UTC","Gimana mau maju kalau dipimpin oleh orang yang nggak bertanggung jawab dan hanya mikirin keuntungan pribadi? @madjadiranaigy 
#nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies Kalau AMIN 
x.com/kompascom/status/17436…"
Mayang tataseptiana,@mayangtaseptia,https://nitter.moomoo.me/pic/profile_images%2F1712856902764539904%2FIQFcpowi_bigger.jpg,"Jan 6, 2024 · 11:18 PM UTC","Jangan harap ada perubahan positif dengan dipimpin oleh sosok yang tidak konsisten seperti Cak Duren ini @BalvyHaddad 
#nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies Kalau AMIN 
x.com/Metro_TV/status/174330…"
Ryan Alpasha,@RyanAlpasha,https://nitter.moomoo.me/pic/profile_images%2F1712061060768018432%2FrL1XkXhT_bigger.jpg,"Jan 6, 2024 · 11:18 PM UTC","Gimana mau dipercaya kalau ada orang yang merugikan negara cuma demi ambisi pribadinya? @Mriyusekali 
#nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies Kalau AMIN 
x.com/Metro_TV/status/174330…"
AnakDesa,@Abu_Hanifz,https://nitter.moomoo.me/pic/profile_images%2F1226276908347715584%2FA4AnlMEy_bigger.jpg,"Jan 6, 2024 · 11:17 PM UTC","Terlihat lucu, tp ini fakta di lapangan bahwa di levwl bawah aja pak Anies sangat dikenal baik dan semoga semua pilih AMIN. Logikanya nenek ini gak pernah lihat tv apalagi main sosmed. Makin mantap pilih AMIN nomor 1
x.com/BosPurwa/status/174352…"
Naura Putri,@Naurapuutr,https://nitter.moomoo.me/pic/profile_images%2F1712425980936200193%2Fq0TPaX0l_bigger.jpg,"Jan 6, 2024 · 11:17 PM UTC","Cuma orang egois kayak dia yang nggak peduli sama nasib bangsa dan rakyatnya sendiri @thea_effendy 
#nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies Kalau AMIN 
x.com/Metro_TV/status/174330…"
LIPUTAN6,@liputan6dotcom,https://nitter.moomoo.me/pic/profile_images%2F1706236803903324160%2FgJo8r9IX_bigger.jpg,"Jan 6, 2024 Â· 11:17 PM UTC","Jelang Debat Capres, Cak Imin: Semoga Mas Anies Bisa Kendalikan Isu-isu Penting dlvr.it/T134km #Pemilu"
Nyak yoeng ðŸŽ²,@jamal_efendy,https://nitter.moomoo.me/pic/profile_images%2F1407921909837094916%2FefHP7yN-_bigger.jpg,"Jan 6, 2024 Â· 11:17 PM UTC","Luar biasa, Banyak orang Iklas Bantu Pak Anies, semoga Allah  Memenang Pak Anies dan Gus imin  menjadi Presiden periode 2024 s/d 2029 
Amin !"
Vania Priscilla,@vaniaaaprscl,https://nitter.moomoo.me/pic/profile_images%2F1715548477244297216%2FQsRxqIBr_bigger.jpg,"Jan 6, 2024 Â· 11:16 PM UTC","Coba kalau otak Ceper segede badannya pasti diajarin apapun bisa nih @ICHANKsrg2 
#nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies Kalau AMIN 
x.com/Metro_TV/status/174330â€¦"
RakaaHaikal,@RakaaHaikal,https://nitter.moomoo.me/pic/profile_images%2F1712121138858598400%2FCG6Glw1f_bigger.jpg,"Jan 6, 2024 Â· 11:16 PM UTC","Ngawur banget deh keputusannya, bikin kita semakin terpuruk dan terjajah @muhammad_husnil 
#nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies Kalau AMIN 
x.com/Metro_TV/status/174330â€¦"
Rangga Dermawan,@ranggadermawn,https://nitter.moomoo.me/pic/profile_images%2F1711385765375254528%2FyTQgwS_z_bigger.jpg,"Jan 6, 2024 Â· 11:16 PM UTC","Kalo begini terus, bisa-bisa kita jadi negara kerdil yang gampang ditindas sama negara lain! @mana_buktinya 
#nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies Kalau AMIN 
x.com/Metro_TV/status/174330â€¦"
riki tama,@rikitamaaa,https://nitter.moomoo.me/pic/profile_images%2F1711649315670925312%2FJSG7LL_c_bigger.jpg,"Jan 6, 2024 Â· 11:16 PM UTC","Nasib Indonesia bisa apa kalau pemimpinnya Cak Kardus @Maz729 
#nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies Kalau AMIN 
x.com/Metro_TV/status/174330â€¦"
Ratna Sari,@ratnasarixe,https://nitter.moomoo.me/pic/profile_images%2F1710913472912093184%2FnnDZFyuN_bigger.jpg,"Jan 6, 2024 Â· 11:16 PM UTC","Cak Duren memang hebat dalam hal gagal paham soal alusista, buktinya anggaran untuk pertahanan negara terus berkurang @doktermedia 
#nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies Kalau AMIN 
x.com/Metro_TV/status/174330â€¦"
Calista Zalfa,@calistazlfa,https://nitter.moomoo.me/pic/profile_images%2F1712131778583134208%2FMpVhZ6ll_bigger.jpg,"Jan 6, 2024 Â· 11:16 PM UTC","Tahu nggak sih, dirinya gak layak menjadi pemimpin di negeri ini @Kopipahitgitulo 
#nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies Kalau AMIN 
x.com/kompascom/status/17436â€¦"
Denny Andrian,@dennyandrnn,https://nitter.moomoo.me/pic/profile_images%2F1710587218476347392%2Fh1OhizwA_bigger.jpg,"Jan 6, 2024 Â· 11:15 PM UTC","Karena dirinya banyak orang jadi menderita lho @BahseinBin 
#nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies Kalau AMIN 
x.com/kompascom/status/17436â€¦"
Desi Rosmayanti,@Desirosmay,https://nitter.moomoo.me/pic/profile_images%2F1698980337622429696%2Fsgo4zain_bigger.jpg,"Jan 6, 2024 Â· 11:15 PM UTC","Banyak deh pemimpin yang lebih layak dari pada sosok seperti cak duren ini @IOytes 
#nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies Kalau AMIN 
x.com/Metro_TV/status/174330â€¦"
Diana Lestari,@dianaalestarxi,https://nitter.moomoo.me/pic/profile_images%2F1711708556242919425%2FScnIEF50_bigger.jpg,"Jan 6, 2024 Â· 11:15 PM UTC","Coba deh kalau cak duren mikirin nasib rakyat dan negara ini, pasti nggak bakal seenak jidat gitu @hendrik66769665 
#nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies Kalau AMIN 
x.com/Metro_TV/status/174330â€¦"
Ixia Vexia,@IxiaVexi,https://nitter.moomoo.me/pic/profile_images%2F1701904011061010432%2FJotxvcD-_bigger.jpg,"Jan 6, 2024 Â· 11:15 PM UTC","Apakah yang dinilai gagal oleh negara adalah karena adanya campur tangan dari seseorang seperti Cak Duren ini? @juli_sma53 
#nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies Kalau AMIN 
x.com/kompascom/status/17436â€¦"
Naufal Akmal,@Naufalakmm,https://nitter.moomoo.me/pic/profile_images%2F1712061419666219008%2Fd_mjD3CM_bigger.jpg,"Jan 6, 2024 Â· 11:15 PM UTC","Jujur saja, panggung politik sudah cukup ramai tanpa adanya drama semacam ini @Alhamdulillahm7 
#nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies Kalau AMIN 
x.com/kompascom/status/17436â€¦"
Selina Amita,@amitaselinnaa,https://nitter.moomoo.me/pic/profile_images%2F1712414791170711552%2FAzZTo70N_bigger.jpg,"Jan 6, 2024 Â· 11:15 PM UTC","Kok bisa ya dia nggak sadar kalau alusista itu penting bukan cuma saat perang? @andri_wae1 
#nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies Kalau AMIN 
x.com/Metro_TV/status/174330â€¦"
Risna Alvian,@risnaalvn,https://nitter.moomoo.me/pic/profile_images%2F1714258528192589824%2Fd70nDy_D_bigger.jpg,"Jan 6, 2024 Â· 11:15 PM UTC","Cak Duren kok jadi asam ya? Asam pikiran aja kaga punya! @endanghidayat 
#nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies Kalau AMIN 
x.com/Metro_TV/status/174330â€¦"
Andre Prasetya,@andreprasettya,https://nitter.moomoo.me/pic/profile_images%2F1712399744184852481%2FaLjK0wzd_bigger.jpg,"Jan 6, 2024 Â· 11:15 PM UTC","Kayaknya Cak Duren ini nggak layak jadi pemimpin, udah jelas-jelas merugikan negara @pengamatcilik 
#nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies Kalau AMIN 
x.com/Metro_TV/status/174330â€¦"
Malia mawati,@maliamawati37,https://nitter.moomoo.me/pic/profile_images%2F1712844965355945984%2FEVyklckU_bigger.jpg,"Jan 6, 2024 · 11:15 PM UTC",Mendingan nyari pemimpin yang lebih berkualitas dan berkomitmen buat memajukan negara daripada terus dipimpin sama orang kayak gini @AkhmadFeatZaini Malming Abah Anies Cak Imin Kalau AMIN #nazarpemilu #AMINajaDulu #MulutManisAnies x.com/kompascom/status/17436…
Raisa Febrianti,@FebriantiRiskam,https://nitter.moomoo.me/pic/profile_images%2F1712060697071497216%2Fu9-ZDjfx_bigger.jpg,"Jan 6, 2024 · 11:15 PM UTC","Nggak heran deh kalau banyak yang kecewa sama Cak Duren, dia emang nggak kompeten jadi pemimpin @armenr77 
#nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies Kalau AMIN 
x.com/Metro_TV/status/174330…"
Merdeka.com,@merdekadotcom,https://nitter.moomoo.me/pic/profile_images%2F1653600335850799104%2FF5rTu9PB_bigger.jpg,"Jan 6, 2024 · 11:15 PM UTC",Cak Imin Berharap Anies Mampu Kendalikan Debat dlvr.it/T134fd
PutriiGumay,@GumayPutrii,https://nitter.moomoo.me/pic/profile_images%2F1712120120745906176%2Fv84yOv4l_bigger.jpg,"Jan 6, 2024 · 11:13 PM UTC","Gimana mau maju kalau punya pemimpin kayak gini? Kita butuh sosok yang lebih kompeten! @p_pasopati 
#nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies Kalau AMIN 
x.com/Metro_TV/status/174330…"
Anita Novia,@anitanovvia,https://nitter.moomoo.me/pic/profile_images%2F1712124524408516608%2Fz6J3PdHR_bigger.jpg,"Jan 6, 2024 · 11:13 PM UTC","Nasib bangsa kita terancam karena ada sosok cak duren yang nggak layak jadi pimpinan di negeri ini @PabloHerlambang 
#nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies Kalau AMIN 
x.com/kompascom/status/17436…"
Ananda Zidan,@anadazidan,https://nitter.moomoo.me/pic/profile_images%2F1712008283186417664%2F34HE06f5_bigger.jpg,"Jan 6, 2024 · 11:13 PM UTC","Ceper itu artinya pendek kan? Pendek otak juga ya kayaknya @UdinBagol8 
#nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies Kalau AMIN 
x.com/Metro_TV/status/174330…"
Christian Axel,@axel_christz,https://nitter.moomoo.me/pic/profile_images%2F1712133783309393920%2F_vMXQOu7_bigger.jpg,"Jan 6, 2024 · 11:13 PM UTC","Bikin salah terus, blunder mulu si Duren! @yo2thok2 
#nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies Kalau AMIN 
x.com/kompascom/status/17436…"
Sarah Aprilia,@SarahhApriliaa,https://nitter.moomoo.me/pic/profile_images%2F1712050689952903168%2FdoCnaWCA_bigger.jpg,"Jan 6, 2024 · 11:13 PM UTC","Akankah rakyat menyerah untuk tercame oleh orang-orando macam gini? @ammikku 
#nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies Kalau AMIN 
x.com/kompascom/status/17436…"
Intan Purnama,@intanpurnamax,https://nitter.moomoo.me/pic/profile_images%2F1712077046938316800%2FXIGJkZ4G_bigger.jpg,"Jan 6, 2024 · 11:13 PM UTC","Gimana bisa dipercaya pemimpin yang nggak punya perhatian sama pertahanan negara? @AyahSyafar 
#nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies Kalau AMIN 
x.com/Metro_TV/status/174330…"
Firman Andiawan,@andiawanfirman,https://nitter.moomoo.me/pic/profile_images%2F1714277124562132992%2FKwneJ2wY_bigger.jpg,"Jan 6, 2024 · 11:13 PM UTC","Sudah saatnya kita mengganti sosok pemimpin yang hanya memikirkan kepentingan pribadi, bukan kepentingan negara seperti Cak Imin @dharmawiguna Malming Abah Anies Cak Imin Kalau AMIN #nazarpemilu #AMINajaDulu #MulutManisAnies x.com/kompascom/status/17436…"
Davit Ijul,@davitijuLLL,https://nitter.moomoo.me/pic/profile_images%2F1712412274743508992%2FW7fXj7wL_bigger.jpg,"Jan 6, 2024 · 11:13 PM UTC","Wah, Cak Duren memang selalu gagal paham ya soal alusista untuk pertahanan negara @Cendana_20 
#nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies Kalau AMIN 
x.com/Metro_TV/status/174330…"
Abdul Ajis,@AbdulAjisssz,https://nitter.moomoo.me/pic/profile_images%2F1710263308505530368%2FFEIkxM2H_bigger.jpg,"Jan 6, 2024 · 11:13 PM UTC","Mungkin sudah saatnya kita mencari sosok pemimpin baru yang lebih mampu dan peduli terhadap kepentingan negara @Iwansetiawan512 
#nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies Kalau AMIN 
x.com/Metro_TV/status/174330…"
Nita Naswa,@naswanitaaa,https://nitter.moomoo.me/pic/profile_images%2F1711317059102236672%2Fyd3045Rc_bigger.jpg,"Jan 6, 2024 · 11:13 PM UTC","Sepertinya motto hidupnyalah: ""Aku cinta harta benda dan tidak suka rakyat jelata"" @cahusen1 
#nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies Kalau AMIN 
x.com/kompascom/status/17436…"
Irsyad Haddad,@irsyadhad,https://nitter.moomoo.me/pic/profile_images%2F1714880846002589696%2FN-Whd7PV_bigger.jpg,"Jan 6, 2024 · 11:13 PM UTC","Bogel itu bukannya polos ya? Pas banget sama otak Cak Kardus, polos! @LaPinggiran 
#nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies Kalau AMIN 
x.com/Metro_TV/status/174330…"
Clara Monica,@claramonc4,https://nitter.moomoo.me/pic/profile_images%2F1713948957553127424%2FXgULr-ZF_bigger.jpg,"Jan 6, 2024 · 11:13 PM UTC","Mungkin kalau cak duren lebih fokus sama pertahanan negara, nggak bakal ada yang nyalahin dia kayak gini @RnYf2011 
#nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies Kalau AMIN 
x.com/Metro_TV/status/174330…"
Yuni Handayani,@yunihanddayani,https://nitter.moomoo.me/pic/profile_images%2F1712403670313435136%2FXkPYflNU_bigger.jpg,"Jan 6, 2024 · 11:13 PM UTC","Udah gitu aja terus ngeles lagi pas ditanya soal pembelian alusista, parah betul dah! @hari_mawon 
#nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies Kalau AMIN 
x.com/Metro_TV/status/174330…"
Edwin Nurdiyansah,@ENurdiyansss,https://nitter.moomoo.me/pic/profile_images%2F1709536703571255296%2Fid_0vKzN_bigger.jpg,"Jan 6, 2024 · 11:13 PM UTC","Dia pikir bisa mencairkan hati rakyat dengan kebijakan populis? @EluTong 
#nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies Kalau AMIN 
x.com/kompascom/status/17436…"
Syarif wahidan,@syarifwahidannn,https://nitter.moomoo.me/pic/profile_images%2F1712842194200272896%2F9HfUiAZ8_bigger.jpg,"Jan 6, 2024 · 11:13 PM UTC","Pokoknya sosok cak duren ini benar-benar tidak pantas jadi pemimpin di negeri ini @SeZulfahmi 
#nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies Kalau AMIN 
x.com/kompascom/status/17436…"
Aldi Ramdani,@AldiRamdanm,https://nitter.moomoo.me/pic/profile_images%2F1711985900782276608%2F0mO53Hcy_bigger.jpg,"Jan 6, 2024 · 11:13 PM UTC","Kekuasaan itu rasanya kayak candu buat Cak Duren, rakus banget sampe-sampe ngorbanin kepentingan rakyat demi ambisi sendiri @tommyhpamungkas 
#nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies Kalau AMIN 
x.com/Metro_TV/status/174330…"
Claudia Laura,@cldlauraaa,https://nitter.moomoo.me/pic/profile_images%2F1715546372857020416%2FpfQR1j72_bigger.jpg,"Jan 6, 2024 · 11:12 PM UTC","Blunder lagi blunder lagi, bosan gue dengerin alasanmu terus Ceper! @zidenk_cassilas 
#nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies Kalau AMIN 
x.com/Metro_TV/status/174330…"
Nuri Mantap,@nuri_mantap,https://nitter.moomoo.me/pic/profile_images%2F1605156194108440578%2FqQx8qxR-_bigger.jpg,"Jan 6, 2024 · 11:12 PM UTC",125 Jendral Purnawirawan Bintang 1 s.d 4 ikut memberikan bahan materi debat Capres ke Pak Anies Baswedan... Wah... masalahnya bagaimana bahan itu bisa dirangkum dalam waktu sesingkat itu .. Jadi Penasaran seperti apa nanti!
